Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
6660	-88.59262	-118.9123	30.3197	0.0186645	0.00333804	0.00837318	0.000941714	0.00316746	0.00179784	0.0326089	0.0257932	0.0114977	0.0420922	0.0331608	0.00575983	0.034546	0.0584959	0.0302165	0.0916994	0.0137707	0.0137743	0.00170681	0.011043	0.0189537	0.0236479	0.028779	0.00912834	0.0261199	0.00923316	0.0843705	0.0202282	0.0207084	0.2350081	1.764992	0.898059	0.948913	0.983773	1.01649	1.05384	1.11351	0.07774426	7.510346	0.0273025	0.00488291	0.0122483	0.00137755	0.00463338	0.0026299	0.0477005	0.0377305	0.0168189	0.0615728	0.0485079	0.00842552	0.0505341	0.0855683	0.044201	0.134138	0.0201439	0.0201491	0.00249674	0.0161537	0.0277256	0.0345923	0.0420982	0.013353	0.0382084	0.0135063	0.123418	0.02959	0.0302924	0.882496	0.117504	0.683617
6696	-88.54553	-119.6072	31.0617	0.01498	0.00483818	0.0032284	0.00141351	0.00640013	0.000292972	0.115666	0.028744	0.0127959	0.0658532	0.0355698	0.0403667	0.0387778	0.0284934	0.0439842	0.097147	0.0203608	0.00268418	0.0142696	0.0180639	0.0440837	0.0294826	0.00958233	0.00217387	0.0799942	0.0426953	0.0752549	0.0374887	0.0220566	0.4048602	1.59514	0.916846	0.958544	0.986878	1.0133	1.04325	1.0907	0.06277349	3.939977	0.0159916	0.0051649	0.00344641	0.00150897	0.00683234	0.000312757	0.123477	0.0306851	0.01366	0.0703003	0.0379718	0.0430926	0.0413964	0.0304175	0.0469545	0.103707	0.0217358	0.00286544	0.0152332	0.0192837	0.0470607	0.0314736	0.0102294	0.00232068	0.0853962	0.0455785	0.0803369	0.0400203	0.0235461	0.79757	0.20243	0.9367418
6732	-87.67622	-118.2995	30.6233	0.0449132	0.010901	0.00303589	0.010585	0.0329288	0.00742957	0.0394301	0.0648015	0.00271908	0.0482183	0.0109625	0.00265568	0.116013	0.0527831	0.108673	0.110775	0.040069	0.00192489	0.00423882	0.00638754	0.0933201	0.138229	0.058254	0.00303657	0.106065	0.000382805	0.0893931	0.0401538	0.0246602	0.4253371	1.574663	0.739134	0.862931	0.955049	1.04707	1.15884	1.35293	0.2185665	3.702153	0.0352831	0.00856368	0.00238495	0.00831541	0.0258683	0.00583655	0.0309756	0.050907	0.00213606	0.0378795	0.00861198	0.00208626	0.0911379	0.0414656	0.085372	0.0870228	0.0314775	0.00151217	0.00332995	0.00501795	0.0733107	0.10859	0.0457634	0.00238548	0.0833229	0.000300725	0.0702258	0.0315442	0.0193726	0.787331	0.212669	1.272939
6768	-86.1878	-116.5454	30.35758	0.0145429	0.0103679	0.00762714	0.00258149	0.0294317	0.0133463	0.0864052	0.0130499	0.020673	0.0355968	0.0318668	0.00479924	0.0920917	0.00910907	0.0288056	0.0946872	0.0234236	0.0275101	0.0125345	0.00723033	0.0628646	0.0632992	0.038353	0.0311349	0.0444292	0.000990221	0.00300092	0.0406986	0.00163454	0.2945277	1.705472	0.655037	0.813565	0.937657	1.06649	1.22916	1.52663	0.3059045	5.790534	0.0170675	0.0121677	0.00895114	0.00302961	0.0345408	0.0156631	0.101404	0.0153153	0.0242616	0.0417761	0.0373986	0.00563234	0.108078	0.0106903	0.033806	0.111124	0.0274897	0.0322856	0.0147103	0.00848545	0.0737773	0.0742873	0.0450107	0.0365396	0.0521417	0.00116211	0.00352185	0.0477635	0.00191829	0.852736	0.147264	0.8520857
6804	-88.09748	-118.2821	30.18458	0.0132142	0.0147026	0.000250115	0.00126689	0.040973	0.0151409	0.0983094	0.0309027	0.00449514	0.0227285	0.0319345	0.0300294	0.0325481	0.0235221	0.0175297	0.186326	0.0190086	0.0386776	0.0165564	0.00368053	0.0416969	0.0760447	0.0363368	0.0598103	0.0897765	0.0151799	0.031751	0.01888	0.0041477	0.3263576	1.673642	0.50044	0.713466	0.900026	1.11108	1.40161	1.99824	0.5005567	5.128247	0.0130136	0.0144793	0.000246316	0.00124765	0.0403508	0.0149109	0.0968164	0.0304334	0.00442688	0.0223833	0.0314495	0.0295733	0.0320538	0.0231649	0.0172635	0.183497	0.0187199	0.0380902	0.016305	0.00362464	0.0410637	0.0748899	0.035785	0.058902	0.0884131	0.0149494	0.0312688	0.0185933	0.00408471	0.836821	0.163179	1.01542
6840	-91.08393	-119.7818	28.69788	0.00529661	0.0140691	0.00477879	0.000579915	0.00721914	0.00687452	0.00743595	0.0617743	0.00410703	0.00395424	0.0241751	0.000466291	0.0313389	0.0046053	0.0787126	0.0961347	0.0119964	0.00669956	0.0180947	0.000564812	0.00577787	0.0605158	0.0498221	0.0178618	0.031991	0.0349883	0.00707005	0.0185411	0.00284461	0.1338893	1.866111	0.353451	0.60217	0.853643	1.17145	1.66066	2.82925	0.7519995	13.93772	0.00856654	0.0227548	0.00772903	0.000937932	0.011676	0.0111186	0.0120266	0.0999115	0.00664256	0.00639545	0.0390999	0.000754161	0.0506864	0.00744844	0.127307	0.155485	0.0194025	0.0108356	0.0292656	0.000913506	0.00934491	0.097876	0.0805804	0.028889	0.0517411	0.0565887	0.0114348	0.0299876	0.00460076	0.933055	0.0669446	0.6182907
6876	-96.86643	-127.6545	30.78809	0.0179442	0.0159181	0.00154932	0.00932183	0.0346578	0.00215268	0.0844163	0.0304148	0.00340765	0.050244	0.0692322	0.00709054	0.116758	0.014695	0.03825	0.323568	0.0611904	0.03857	0.0152676	0.00512448	0.0229013	0.0396095	0.0164983	0.0290472	0.0184994	0.054761	0.00615228	0.0727982	0.00686732	0.415406	1.584594	0.879594	0.939347	0.980669	1.01971	1.06457	1.13689	0.09276621	3.814567	0.0148679	0.0131892	0.00128371	0.00772373	0.0287162	0.00178363	0.0699443	0.0252006	0.00282345	0.0416303	0.0573633	0.00587497	0.0967415	0.0121757	0.0316926	0.268097	0.0507002	0.0319577	0.0126502	0.00424596	0.0189752	0.032819	0.0136699	0.0240675	0.015328	0.0453729	0.00509755	0.060318	0.00569001	0.792297	0.207703	1.206908
6912	-87.93169	-118.1658	30.23412	0.011377	0.00529522	0.00534038	0.00828777	0.0301693	0.00809381	0.11282	0.0410997	0.0153323	0.0162775	0.0173782	0.045976	0.0989388	0.0393803	0.0889665	0.265069	0.0408294	0.0968934	0.0290036	0.0404525	0.0657367	0.0711121	0.0122442	0.0766728	0.00585212	0.0542567	0.0394824	0.00858188	0.00102056	0.3625182	1.637482	0.716564	0.849978	0.950553	1.05202	1.1765	1.39555	0.2409899	4.516964	0.00841528	0.00391676	0.00395016	0.00613028	0.0223155	0.00598681	0.0834506	0.0304006	0.011341	0.0120401	0.0128543	0.0340074	0.0731828	0.0291288	0.0658065	0.196066	0.0302006	0.0716699	0.0214533	0.0299218	0.0486239	0.0526	0.00905678	0.0567132	0.00432868	0.0401325	0.0292043	0.00634782	0.000754886	0.818741	0.181259	1.35194
6948	-96.87873	-126.0853	29.20654	0.00134539	0.0395374	0.0114357	0.000922269	0.00342612	0.0137177	0.0349018	0.0479144	0.00671834	0.0684136	0.0600556	0.0707415	0.0469891	0.0223202	0.0205998	0.0724494	0.0215063	0.00484632	0.0167395	0.010557	0.0156128	0.0422448	0.0482045	0.0113351	0.00254399	0.00880899	0.0796815	0.000828935	0.00456671	0.1655316	1.834468	0.487549	0.704443	0.896459	1.1155	1.41956	2.05108	0.5194272	11.08228	0.00170526	0.050113	0.0144946	0.00116896	0.00434255	0.017387	0.0442375	0.0607307	0.00851538	0.0867131	0.0761195	0.0896638	0.0595579	0.0282905	0.0261099	0.0918284	0.0272589	0.00614263	0.021217	0.0133808	0.0197889	0.0535446	0.0610984	0.0143671	0.00322447	0.0111653	0.100995	0.00105066	0.00578823	0.917234	0.0827658	0.7889646
6984	-94.9062	-126.0401	31.13388	0.00917188	0.022166	0.00758668	0.0104543	0.0266484	0.0191306	0.0826299	0.0385143	0.0733285	0.0115393	0.0308338	0.10275	0.0573714	0.0679121	0.145985	0.221582	0.116967	0.0172774	0.0809725	0.00785919	0.0526396	0.137138	0.0497491	0.0354885	0.0191669	0.0785613	0.0392763	0.00114157	0.0312209	0.8151354	1.184865	0.558738	0.752858	0.915244	1.09261	1.32827	1.78975	0.4208801	1.45358	0.00575017	0.0138967	0.00475636	0.00655414	0.0167068	0.0119937	0.0518036	0.024146	0.0459722	0.00723438	0.0193308	0.0644173	0.0359682	0.0425765	0.091523	0.138918	0.0733304	0.0108318	0.0507645	0.0049272	0.0330016	0.0859768	0.0311894	0.022249	0.0120164	0.0492528	0.0246237	0.000715692	0.0195734	0.592432	0.407568	1.595062
7020	-90.17255	-120.4261	30.25355	0.00260425	0.0066873	0.00582792	0.0190934	0.0242355	0.0219487	0.100413	0.0494592	0.0156687	0.0154463	0.0477665	0.021261	0.11295	0.0860151	0.0170779	0.0538926	0.0394491	0.0432878	0.00279284	0.038567	0.0237048	0.00134758	0.0581586	0.0211308	0.0396412	0.0401935	0.00828198	0.00776591	0.0261922	0.2448528	1.755147	0.987303	0.993787	0.998058	1.00195	1.00625	1.01286	0.009239698	7.168172	0.00273883	0.00703289	0.0061291	0.0200801	0.025488	0.023083	0.105602	0.0520152	0.0164784	0.0162445	0.050235	0.0223598	0.118787	0.0904603	0.0179605	0.0566777	0.0414878	0.0455248	0.00293717	0.0405601	0.0249298	0.00141723	0.0611642	0.0222228	0.0416898	0.0422707	0.00870998	0.00816724	0.0275458	0.877574	0.122426	0.9508607
7056	-93.47348	-123.6755	30.20207	0.00924467	0.017634	0.00205379	0.0169917	0.000771957	0.0130875	0.0965353	0.0285368	0.00847591	0.0197921	0.0224721	0.0198401	0.0149495	0.0501805	0.0954698	0.0838655	0.0145138	0.00414592	0.0173885	0.0290754	0.0170963	0.026074	0.0518282	0.00203981	0.0382197	0.0274376	0.00321735	0.0120744	0.0551858	0.3220145	1.677985	0.404611	0.643207	0.871383	1.1476	1.55471	2.47151	0.6542545	5.2109	0.0115819	0.0220922	0.00257303	0.0212875	0.000967125	0.0163963	0.120942	0.0357515	0.0106188	0.0247959	0.0281536	0.0248561	0.018729	0.0628673	0.119607	0.105069	0.0181833	0.0051941	0.0217847	0.0364263	0.0214186	0.0326661	0.0649315	0.00255552	0.0478825	0.0343745	0.00403077	0.0151271	0.069138	0.838993	0.161007	0.7981979
7092	-92.93771	-121.9799	29.04216	0.00200138	0.00202231	0.0150632	0.0114854	0.0029034	0.0218548	0.114095	0.010804	0.00698259	0.00294438	0.0277079	0.0776191	0.00224405	0.0221838	0.0843769	0.246937	0.0403027	0.0252866	0.0106505	0.00645855	0.0370651	0.00570964	0.0145962	0.0914128	0.0476419	0.0446218	0.0024156	0.0131875	0.0355702	0.1445057	1.855494	0.723729	0.854112	0.951993	1.05043	1.17081	1.38173	0.2337954	12.84028	0.00195039	0.00197078	0.0146795	0.0111927	0.00282943	0.021298	0.111188	0.0105287	0.00680468	0.00286937	0.0270019	0.0756415	0.00218688	0.0216186	0.0822271	0.240646	0.0392758	0.0246424	0.0103792	0.006294	0.0361208	0.00556417	0.0142243	0.0890838	0.0464281	0.043485	0.00235405	0.0128515	0.0346639	0.927747	0.0722529	1.026144
7128	-89.39122	-119.9357	30.54446	0.0144666	0.0455733	0.01842	0.0170471	0.0204602	0.0414192	0.0293854	0.0275247	0.00661267	0.0286925	0.0142389	0.0126494	0.0919702	0.0248794	0.107767	0.210253	0.00682471	0.0872191	0.0359376	0.0702732	0.0181238	0.0270389	0.0168368	0.0412331	0.000165337	0.00101321	0.00902427	0.0132589	0.00343162	0.3077667	1.692233	0.979696	0.990045	0.996884	1.00313	1.01005	1.02073	0.01483258	5.498429	0.013887	0.0437473	0.0176819	0.0163641	0.0196404	0.0397596	0.028208	0.0264219	0.00634772	0.0275429	0.0136684	0.0121426	0.0882852	0.0238826	0.103449	0.201829	0.00655126	0.0837244	0.0344977	0.0674575	0.0173976	0.0259555	0.0161622	0.039581	0.000158712	0.000972614	0.00866268	0.0127277	0.00329412	0.846117	0.153883	1.04174
7164	-116.9028	-146.9	29.99724	0.00360065	0.0101377	0.00413928	0.000521022	0.00767407	0.0205329	0.00353777	0.00956832	0.0045942	0.00368379	0.00144724	0.0137565	0.00123385	0.019916	0.0181422	0.0376783	0.0461487	0.00927357	0.0188444	0.0177657	0.01188	0.000348617	0.014942	0.0305911	0.0070983	0.00217257	0.00357608	0.000783074	0.0107334	0.3011853	1.698815	0.328969	0.581454	0.844371	1.18431	1.71983	3.0398	0.8039023	5.64043	0.01077	0.0303234	0.0123811	0.00155845	0.0229542	0.0614167	0.0105819	0.0286201	0.0137419	0.0110187	0.00432889	0.0411476	0.0036906	0.0595714	0.0542659	0.112701	0.138037	0.0277385	0.0563661	0.0531394	0.0355346	0.00104276	0.0446936	0.091502	0.021232	0.00649843	0.0106965	0.00234228	0.0321049	0.849407	0.150593	0.3343214
7200	-94.72953	-123.7558	29.02629	0.00025012	0.00057053	0.00342867	0.00306329	0.0118786	0.000432426	0.0236042	0.00424551	0.0182286	0.00222733	0.00407272	0.00341837	0.00587944	0.00788066	0.0123909	0.0858068	0.000590116	0.0214497	0.00380807	0.000695638	0.00317931	0.00319411	0.0134393	0.0215646	0.00986039	0.0187505	0.00943023	0.00186046	0.0147825	0.3025632	1.697437	0.0882098	0.306003	0.691124	1.44692	3.26794	11.3366	1.755638	5.61019	0.000806883	0.00184052	0.0110608	0.00988211	0.0383201	0.001395	0.0761468	0.0136959	0.058805	0.00718533	0.0131385	0.0110276	0.018967	0.0254229	0.039973	0.276811	0.0019037	0.0691962	0.0122848	0.00224411	0.0102564	0.0103042	0.0433549	0.069567	0.0318094	0.0604888	0.0304218	0.00600181	0.0476881	0.848718	0.151282	0.3099831
7236	-91.08235	-120.6128	29.53047	0.0104987	0.0152328	0.0380172	0.0256743	0.0297148	0.0232003	0.0664473	0.0312551	0.0366791	0.00596888	0.0113029	0.0686953	0.0205094	0.0938923	0.0642513	0.164892	0.0197097	0.0396041	0.0093892	0.0135265	0.0531681	0.134334	0.0338226	0.242184	0.0284695	0.0124216	0.0281532	0.0442129	0.0677001	0.295754	1.704246	0.502122	0.714635	0.900486	1.11051	1.39932	1.99155	0.4981305	5.762377	0.00732677	0.0106305	0.0265312	0.0179174	0.0207371	0.0161908	0.0463717	0.0218121	0.0255973	0.00416551	0.00788801	0.0479406	0.014313	0.0655248	0.0448392	0.115073	0.0137548	0.0276386	0.00655246	0.00943978	0.0371045	0.0937479	0.0236039	0.169013	0.0198681	0.00866869	0.0196473	0.030855	0.047246	0.852123	0.147877	1.432927
7272	-95.747	-125.8959	30.14889	0.00685876	0.000151988	0.00236976	0.00254539	0.010022	0.0281927	0.0243029	0.00910308	0.0136611	0.00299499	0.00570681	0.00668108	0.00291614	0.0204598	0.0179194	0.0326566	0.0135583	0.00132707	0.00261152	0.033516	0.00533155	0.0100491	0.00296998	0.0294014	0.000194757	0.00906517	0.0159502	0.00308451	0.00156348	0.3600256	1.639974	0.275572	0.533337	0.82192	1.21666	1.87499	3.62881	0.9319671	4.55516	0.0217624	0.000482249	0.0075191	0.00807636	0.0317993	0.0894535	0.0771116	0.0288835	0.0433457	0.0095029	0.0181073	0.0211986	0.00925272	0.0649178	0.0568573	0.103617	0.0430196	0.00421071	0.00828619	0.106344	0.0169167	0.0318851	0.00942355	0.0932888	0.000617953	0.0287632	0.0506088	0.00978695	0.00496082	0.819987	0.180013	0.3151656
7308	-86.79818	-118.042	31.24381	0.00522038	0.0116814	0.001766	0.0129235	0.011509	0.0149641	0.0308107	0.0286431	0.0148518	0.0117062	0.0414015	0.049328	0.0318779	0.0461713	0.0722409	0.134482	0.00115682	0.097817	0.0366982	0.0341916	0.00503434	0.0230751	0.00388498	0.024716	0.0266461	0.0202733	0.014992	0.00046921	0.0550361	0.4536244	1.546376	0.826872	0.911454	0.971489	1.02935	1.09715	1.20938	0.1374588	3.408934	0.00604513	0.013527	0.00204501	0.0149652	0.0133272	0.0173283	0.0356784	0.0331684	0.0171981	0.0135557	0.0479424	0.0571212	0.0369142	0.0534657	0.0836539	0.155728	0.00133958	0.113271	0.042496	0.0395934	0.00582969	0.0267206	0.00449875	0.0286207	0.0308559	0.0234762	0.0173605	0.000543339	0.063731	0.773188	0.226812	0.8635683
7344	-89.2377	-119.1973	29.95955	0.00598838	8.83593e-05	0.0137406	0.00232174	0.0130997	0.0210201	0.0199908	0.0295736	0.0319674	0.00802998	0.00815982	0.0249441	0.0614179	0.0143733	0.0599431	0.120048	0.0121325	0.0100005	0.00234554	0.00300183	0.00398872	0.014206	0.0141819	0.0196909	0.00606807	0.0297117	0.0146321	0.000218731	0.0367948	0.245805	1.754195	0.467005	0.689807	0.890607	1.12283	1.44968	2.1413	0.5505555	7.13653	0.00995276	0.000146854	0.0228371	0.00385875	0.0217718	0.0349357	0.0332249	0.0491517	0.0531302	0.0133459	0.0135617	0.0414574	0.102077	0.0238886	0.0996262	0.199522	0.0201643	0.0166209	0.00389831	0.00498908	0.0066293	0.0236106	0.0235705	0.0327264	0.0100852	0.0493811	0.0243187	0.000363533	0.0611534	0.877097	0.122903	0.6016806
7380	-87.11455	-117.8466	30.73206	0.0418573	0.00499862	0.0063658	0.00538711	0.00495848	0.0206691	0.0348012	0.161392	0.0317745	0.00195139	0.0506107	0.0233818	0.00933309	0.0251549	0.0389916	0.144127	0.063107	0.0159818	0.0531326	0.0178338	0.0635176	0.101341	0.0137891	0.0250351	0.052865	0.00396691	0.0268709	0.0124782	0.0982301	0.4905616	1.509438	0.507151	0.718116	0.901852	1.10883	1.39253	1.9718	0.4909255	3.07696	0.0362745	0.00433193	0.00551676	0.0046686	0.00429714	0.0179123	0.0301595	0.139866	0.0275365	0.00169112	0.0438604	0.0202632	0.00808828	0.0217999	0.0337911	0.124903	0.05469	0.0138502	0.046046	0.0154552	0.0550459	0.0878244	0.01195	0.021696	0.0458141	0.00343782	0.023287	0.0108139	0.0851285	0.754719	0.245281	1.153904
7416	-89.23868	-119.2523	30.01366	0.00763656	0.00612167	0.0141097	0.000803008	0.0094009	0.00328291	0.0136222	0.00967384	0.00277287	0.00855532	0.0101102	0.00223714	0.0134591	0.015986	0.0466757	0.0573881	0.023367	0.00239245	0.00912524	0.00152298	0.0162736	0.00208236	0.00154062	0.0253071	0.00835606	0.0044803	0.0130513	0.0126022	0.0447909	0.2776302	1.72237	0.384685	0.627559	0.864713	1.15645	1.59348	2.59953	0.6907703	6.203827	0.0197466	0.0158294	0.0364849	0.00207642	0.0243089	0.00848896	0.0352243	0.0250146	0.00717009	0.0221224	0.0261429	0.0057848	0.0348026	0.0413366	0.120694	0.148394	0.0604224	0.00618641	0.0235961	0.00393812	0.0420803	0.00538458	0.00398375	0.0654391	0.0216071	0.0115852	0.0337481	0.0325867	0.115821	0.861185	0.138815	0.3867272
7452	-91.26533	-121.3256	30.06032	0.000932804	0.00781656	0.00265504	0.0444881	0.0373504	0.000968055	0.137589	0.0269695	0.0117055	0.0339735	0.0905882	0.0252195	0.0699349	0.0339163	0.156	0.0779114	0.0164496	0.00656054	0.074872	0.0433091	0.0110219	0.0540401	0.0675983	0.0236376	0.00509564	0.00449115	0.021298	0.036914	0.00390006	0.2466066	1.753393	0.95665	0.978618	0.993279	1.00677	1.02185	1.04531	0.03204506	7.110084	0.000827536	0.00693445	0.00235542	0.0394676	0.0331354	0.000858809	0.122062	0.0239259	0.0103845	0.0301395	0.0803652	0.0223734	0.0620427	0.0300888	0.138395	0.069119	0.0145932	0.00582018	0.0664226	0.0384216	0.0097781	0.0479416	0.0599697	0.0209701	0.00452059	0.00398432	0.0188945	0.0327482	0.00345993	0.876697	0.123303	1.127207
7488	-87.97054	-118.3672	30.39663	0.0173922	0.0346821	0.00122942	0.00817997	0.0153613	0.0393166	0.123913	0.0363994	0.00197454	0.0338004	0.0497181	0.000705447	0.0802419	0.00412668	0.0887758	0.148884	0.00837463	0.0289769	0.0831645	0.0118854	0.0503132	0.0339966	0.0549774	0.00814913	0.00320038	4.44676e-05	0.0175117	0.00263717	0.00768607	0.2923619	1.707638	0.843558	0.920378	0.974447	1.02622	1.08651	1.18545	0.1230129	5.840837	0.0174687	0.0348347	0.00123483	0.00821596	0.0154289	0.0394896	0.124459	0.0365595	0.00198323	0.0339491	0.0499368	0.000708551	0.080595	0.00414484	0.0891664	0.14954	0.00841148	0.0291044	0.0835304	0.0119376	0.0505346	0.0341462	0.0552193	0.00818498	0.00321446	4.46633e-05	0.0175888	0.00264878	0.00771989	0.853819	0.146181	0.9956192
7524	-92.35294	-122.8186	30.4657	0.00967706	0.0058971	0.0102655	0.00731816	0.00371178	0.0103701	0.0571807	0.0259493	0.010718	0.0282001	0.037109	0.00361173	0.0325239	0.00820117	0.0141952	0.0788816	0.0199783	0.00544991	0.0197807	0.00570827	0.0206702	0.00514947	0.0692974	0.00718924	0.00411298	0.000570542	0.0186308	0.004995	0.00575547	0.3651256	1.634874	0.364976	0.611667	0.857821	1.16574	1.63488	2.73991	0.728799	4.477567	0.0182208	0.0111036	0.0193287	0.0137793	0.00698886	0.0195257	0.107665	0.0488597	0.0201807	0.0530977	0.0698722	0.00680048	0.0612389	0.0154419	0.026728	0.148525	0.0376169	0.0102616	0.0372449	0.010748	0.0389198	0.00969587	0.130479	0.0135365	0.00774429	0.00107427	0.0350797	0.00940503	0.0108369	0.817437	0.182563	0.5310988
7560	-90.68525	-120.2487	29.56343	0.0103458	0.027945	0.00444987	0.0175322	0.0199004	0.000832502	0.0423179	0.0566885	0.0368816	0.000353735	0.0345843	0.000161236	0.0418532	0.0330782	0.0882579	0.099794	0.017123	0.00050576	0.0167239	0.00494034	0.000868277	0.00319323	0.0053908	0.0222363	0.00156855	0.00164048	0.00648125	0.0219605	0.0101041	0.149415	1.850585	0.89921	0.949506	0.983965	1.0163	1.05318	1.11209	0.07681803	12.38554	0.0164817	0.0445188	0.00708902	0.0279302	0.0317031	0.00132625	0.067416	0.0903096	0.0587555	0.000563531	0.0550957	0.000256863	0.0666758	0.0526965	0.140602	0.15898	0.0272784	0.000805719	0.0266425	0.00787039	0.00138324	0.0050871	0.008588	0.0354243	0.00249883	0.00261343	0.0103252	0.034985	0.0160966	0.925292	0.0747075	0.6277128
7596	-87.71078	-119.909	32.19824	0.00290825	0.00923774	0.0055365	0.0063556	0.000716917	0.00540737	0.0615814	0.0570909	0.0648674	0.0254013	0.0224429	9.70381e-05	0.00184258	0.0110772	0.017521	0.111969	0.022615	3.83433e-05	0.010778	0.000912854	0.0212799	0.00227095	0.00848308	0.0324181	0.0961985	0.0194835	0.0150663	0.0349232	0.0388754	0.8477038	1.152296	0.581879	0.767906	0.920912	1.08588	1.30224	1.71857	0.391537	1.359315	0.0041112	0.0130588	0.00782659	0.00898449	0.00101346	0.00764405	0.0870536	0.0807057	0.0916988	0.0359081	0.0317261	0.000137176	0.00260474	0.0156592	0.0247682	0.158284	0.0319693	5.42035e-05	0.0152361	0.00129044	0.030082	0.0032103	0.011992	0.0458273	0.13599	0.0275425	0.0212983	0.0493687	0.0549556	0.576148	0.423852	0.7073965
7632	-101.5487	-132.2463	30.69759	0.00792169	0.00256863	0.0177292	0.00055477	0.00905609	0.0871906	0.0844151	0.0018668	0.000810617	0.0119487	0.0111381	0.000231788	0.0787628	0.0745635	0.128669	0.0864918	0.0218186	0.0221317	0.0383984	0.0181722	0.0410767	0.0316088	0.141384	0.0146221	0.0648503	0.11641	0.0307407	0.0651042	0.00467286	0.3855261	1.614474	0.935494	0.968003	0.989906	1.0102	1.03305	1.06895	0.0482148	4.187716	0.0065204	0.00211426	0.014593	0.000456635	0.00745412	0.0717671	0.0694826	0.00153658	0.000667224	0.00983503	0.00916787	0.000190786	0.0648302	0.0613737	0.105909	0.0711919	0.017959	0.0182168	0.031606	0.0149576	0.0338105	0.0260174	0.116374	0.0120356	0.0533787	0.0958179	0.0253028	0.0535877	0.00384626	0.807237	0.192763	1.21491
7668	-90.65951	-121.5253	30.86581	0.0465801	0.00601154	0.00324714	0.0149394	0.00130062	0.0195054	0.0552574	0.160105	0.0198214	0.0258731	0.0415605	0.00556902	0.0112646	0.0659781	0.0312351	0.35379	0.0643319	0.00455385	0.0197158	0.120503	0.112996	0.0454182	0.0134835	0.0741364	0.0994259	0.0685946	0.101054	0.000607309	0.0368082	0.6201712	1.379829	0.799973	0.89687	0.966613	1.03454	1.11499	1.25004	0.1613727	2.224916	0.0286882	0.00370245	0.00199988	0.00920101	0.000801039	0.0120132	0.0340324	0.0986071	0.0122078	0.015935	0.0255967	0.0034299	0.00693774	0.0406352	0.0192374	0.217896	0.0396213	0.00280467	0.0121428	0.0742165	0.0695931	0.0279726	0.00830433	0.0456599	0.0612354	0.0422467	0.0622382	0.000374035	0.0226698	0.689914	0.310086	1.623667
7704	-93.00784	-124.8997	31.89186	0.0272446	0.0186412	0.00465958	0.00342691	0.0398412	0.00648351	0.0723867	0.0272845	0.0267916	0.0141321	0.0457302	0.00744959	0.0548733	0.00786737	0.0789758	0.0769669	0.00714809	0.0093074	0.0524959	0.0524254	0.0204885	0.159224	0.0467402	0.016114	0.00556135	0.0193329	0.0626016	0.0328279	0.0166522	0.7430887	1.256911	0.754452	0.871607	0.958035	1.0438	1.14731	1.32546	0.2037341	1.691469	0.026877	0.0183897	0.00459672	0.00338068	0.0393038	0.00639605	0.0714102	0.0269164	0.0264302	0.0139415	0.0451134	0.0073491	0.0541331	0.00776124	0.0779104	0.0759287	0.00705166	0.00918185	0.0517877	0.0517182	0.0202121	0.157076	0.0461097	0.0158966	0.00548633	0.0190721	0.0617571	0.0323851	0.0164276	0.628456	0.371544	1.013674
